Time,obj_attrs,count
16:11:19,"{'ids': [81, 6, 1, 0, 94, 80, 88, 105, 82, 98, 89]}",11
16:11:20,"{'ids': [81, 0, 6, 1, 94, 80, 88, 105, 82, 107, 89, 98]}",12
16:11:21,"{'ids': [81, 6, 0, 1, 80, 94, 88, 82, 105, 107, 89, 108]}",12
16:11:22,"{'ids': [81, 6, 1, 0, 88, 94, 80, 82, 105, 108, 89, 109]}",12
16:11:24,"{'ids': [81, 6, 1, 88, 94, 80, 0, 82, 105, 108, 89]}",11
16:11:25,"{'ids': [81, 6, 1, 88, 94, 80, 0, 82, 105, 108, 89]}",11
16:11:26,"{'ids': [81, 6, 1, 88, 94, 80, 0, 82, 105, 108, 89]}",11
16:11:27,"{'ids': [81, 88, 6, 1, 94, 0, 82, 80, 105, 108, 89, 110]}",12
16:11:29,"{'ids': [81, 88, 6, 1, 0, 94, 80, 82, 105, 108, 89, 110]}",12
16:11:30,"{'ids': [81, 1, 88, 0, 6, 94, 80, 82, 108, 105]}",10
16:11:31,"{'ids': [81, 1, 6, 88, 0, 94, 80, 82, 105, 108]}",10
16:11:32,"{'ids': [1, 81, 88, 6, 0, 94, 82, 80, 105, 89]}",10
16:11:33,"{'ids': [1, 81, 88, 0, 6, 94, 82, 80, 105, 115, 108, 89, 114]}",13
16:11:35,"{'ids': [1, 81, 0, 6, 94, 88, 80, 82, 105, 115, 108, 89, 116]}",13
16:11:36,"{'ids': [1, 0, 81, 6, 94, 88, 80, 82, 105, 89, 108]}",11
16:11:37,"{'ids': [0, 1, 81, 6, 94, 82, 80, 105, 88, 108, 89, 116]}",12
16:11:38,"{'ids': [81, 0, 1, 94, 6, 80, 82, 105, 88, 108, 117]}",11
16:11:39,"{'ids': [1, 81, 6, 0, 94, 80, 82, 105, 118, 88, 108]}",11
16:11:40,"{'ids': [1, 6, 0, 94, 80, 118, 82, 105, 120, 81, 108, 121]}",12
16:11:41,"{'ids': [1, 6, 0, 118, 94, 80, 82, 105, 108, 122, 120]}",11
16:11:42,"{'ids': [1, 6, 0, 94, 118, 80, 82, 105, 124, 123, 122, 108]}",12
16:11:43,"{'ids': [1, 118, 6, 0, 94, 80, 82, 124, 105, 123, 125, 108]}",12
16:11:45,"{'ids': [0, 1, 118, 80, 82, 94, 6, 105, 120, 124, 127, 126, 123, 125]}",14
16:11:46,"{'ids': [0, 118, 120, 1, 82, 80, 94, 108, 124, 6, 128, 129, 123]}",13
16:11:47,"{'ids': [0, 120, 94, 6, 1, 80, 124, 118, 108, 123]}",10
16:11:48,"{'ids': [0, 120, 1, 6, 80, 128, 94, 123, 82, 118, 124]}",11
16:11:49,"{'ids': [1, 128, 0, 118, 80, 120, 82, 133, 6, 94]}",10
16:11:50,"{'ids': [1, 128, 0, 133, 120, 6, 80, 82, 118, 94]}",10
16:11:51,"{'ids': [128, 1, 133, 94, 0, 134, 80, 6]}",8
16:11:52,"{'ids': [128, 0, 1, 133, 134, 135, 6, 138, 80]}",9
16:11:53,"{'ids': [128, 1, 134, 133, 135, 0, 139, 6, 80, 138, 140]}",11
16:11:55,"{'ids': [128, 133, 134, 135, 1, 141, 0, 6, 140, 139, 136, 137, 138, 94]}",14
16:11:56,"{'ids': [128, 133, 134, 1, 135, 0, 139, 142, 140, 136, 94, 137, 138, 6]}",14
16:11:57,"{'ids': [128, 0, 1, 134, 133, 135, 143, 94, 137, 144, 138, 139, 141, 136, 140]}",15
